"","...1","...2","...3","...4","...5","...6","date","tweet","word","source_file","masked_tweet","logp.jewish","logp.israeli","norm.logp.israeli","norm.logp.jewish","diff","included.l1","included.l2","included.l3","logp.muslim","logp.american","logp.gay","logp.black"
"1961",2084,2084,2084,2084,2251,5015,2023-12-15,"Good question  Bc (a)Biden is a closet (now public) zionist There4 ensures only what is in Isr's political best interests(b)AIPAC has long controlled(bribed)successive POTUS/Admins/Congress/$vested interests$/All msm output re Israel/Palestine Pro Isrel propaganda 2/","zionist","scraped_tweets_zionist_78810.json","Good question  Bc (a)Biden is a closet (now public) <mask> There4 ensures only what is in Isr's political best interests(b)AIPAC has long controlled(bribed)successive POTUS/Admins/Congress/$vested interests$/All msm output re Israel/Palestine Pro Isrel propaganda 2/",-3.66304687088675,-6.84505262705895,-1.93778617894741,-0.283885468996366,1.65390070995105,FALSE,FALSE,FALSE,-3.13595089922265,-6.35779430675749,-8.79523212891057,-8.08415211026675
"1962",2085,2085,2085,2085,2252,5019,2023-12-15,"Who is going to stop an out of control fascist US that sponsors Israel fascism using dirty tricks to suppress the voices of the people. US is not on the moral side but has hijacked the words freedom and democracy and keep cramming it down our throats. US is fanatic Zionist","zionist","scraped_tweets_zionist_78810.json","Who is going to stop an out of control fascist US that sponsors Israel fascism using dirty tricks to suppress the voices of the people. US is not on the moral side but has hijacked the words freedom and democracy and keep cramming it down our throats. US is fanatic <mask>",-9.56152674074756,-11.3349081356544,-6.42764168754286,-6.18236533885718,0.245276348685687,FALSE,FALSE,FALSE,-6.05239472339918,-8.59490173431556,-12.3815467110641,-12.3435090447361
"1963",2086,2086,2086,2086,2253,5023,2023-12-15,"RFK Jr. suggests on 
CNN
 it's incompatible for him to be both an antisemite & a Zionist, in an attempt to defend his previous antisemitic comments. He is wrong. There's a long history of ppl - incl Christian zealots & right-wing nationalists - espousing both views simultaneously.","zionist","scraped_tweets_zionist_78810.json","RFK Jr. suggests on 
CNN
 it's incompatible for him to be both an antisemite & a <mask>, in an attempt to defend his previous antisemitic comments. He is wrong. There's a long history of ppl - incl Christian zealots & right-wing nationalists - espousing both views simultaneously.",-4.13236807901195,-12.0092680696385,-7.10200162152696,-0.753206677121566,6.3487949444054,TRUE,TRUE,FALSE,-5.52172609962549,-10.1885977806004,-12.4000429901493,-11.6455781774162
"1964",2088,2088,2088,2088,2255,5029,2023-12-15,"Are you surprised the US, Australia, and Europe all support the Zionist genocide in Palestine?

The US, Canada, Australia, Israel were all founded on genocide by European settlers, with Britain at the helm. How shameful. Is this one of those ""Western values"" we tell the world of?","zionist","scraped_tweets_zionist_31767.json","Are you surprised the US, Australia, and Europe all support the <mask> genocide in Palestine?

The US, Canada, Australia, Israel were all founded on genocide by European settlers, with Britain at the helm. How shameful. Is this one of those ""Western values"" we tell the world of?",-2.44947787664714,-1.67371984862843,3.23354659948311,0.929683525243244,-2.30386307423986,FALSE,FALSE,FALSE,-3.55409720619955,-5.2783093767589,-8.90565524956665,-6.85054231735933
"1965",2089,2089,2089,2089,2256,5031,2023-12-15,"I swear to God, zionists are so dumb. Dumb propaganda, dumb pinkwashing, dumb military. And yet they use the “superior race” argument against Palestinians","zionist","scraped_tweets_zionist_31767.json","I swear to God, <mask> are so dumb. Dumb propaganda, dumb pinkwashing, dumb military. And yet they use the “superior race” argument against Palestinians",-4.75420617499712,-1.39318695946283,3.51407948864871,-1.37504477310674,-4.88912426175544,FALSE,FALSE,FALSE,-5.86335777666708,-4.02954212652254,-9.42642143641608,-8.37974912075451
"1966",2090,2090,2090,2090,2258,5034,2023-12-15,"OpenAI has plans for ""build back better"" after Gaza is ethnically cleansed.  It is part of his natural Zionist scumbaggery and self-interest, too.","zionist","scraped_tweets_zionist_31767.json","OpenAI has plans for ""build back better"" after Gaza is ethnically cleansed.  It is part of his natural <mask> scumbaggery and self-interest, too.",-7.32520214103199,-8.12864805375962,-3.22138160564808,-3.94604073914161,-0.724659133493522,FALSE,FALSE,FALSE,-8.2497736275513,-6.38305419829664,-8.17206518343696,-7.10538226088168
"1967",2091,2091,2091,2091,2259,5038,2023-12-15,"88 journalists killed and it’s hardly a highlight for Zionist controlled CP24. If this was Russia, CP24 would stop even reporting the weather to put all resources on it he case.","zionist","scraped_tweets_zionist_31767.json","88 journalists killed and it’s hardly a highlight for <mask> controlled CP24. If this was Russia, CP24 would stop even reporting the weather to put all resources on it he case.",-7.30035142338912,-6.05189983057701,-1.14463338246547,-3.92119002149874,-2.77655663903326,TRUE,TRUE,TRUE,-7.26089516019076,-5.69424580779644,-12.7670085289981,-9.10285166735699
"1968",2092,2092,2092,2092,2260,5039,2023-12-15,"every time a go stan uses this picture to defend a zionist an angel loses their wings","zionist","scraped_tweets_zionist_31767.json","every time a go stan uses this picture to defend a <mask> an angel loses their wings",-10.0702953024215,-15.2725371055881,-10.3652706574766,-6.69113390053112,3.67413675694545,TRUE,TRUE,TRUE,-7.13460787833402,-12.4717649147396,-5.63927419629003,-8.39678580237779
"1969",2093,2093,2093,2093,2261,5040,2023-12-15,"Hahahhahahahhaha! The audacity of a zionist making this statement is beyond me. Free Palestine!","zionist","scraped_tweets_zionist_78810.json","Hahahhahahahhaha! The audacity of a <mask> making this statement is beyond me. Free Palestine!",-2.69665204118739,-6.88238802097087,-1.97512157285933,0.682509360702994,2.65763093356233,FALSE,FALSE,FALSE,-3.24644583979443,-6.77249107289587,-9.79688674969654,-9.47697596863383
"1970",2094,2094,2094,2094,2262,5041,2023-12-15,"So fuck the future of the country because democrats are only way better than republicans instead of perfect? Like I hate having to take the side of a zionist party that I have a large amount of disagreements with, but I'm not gonna shrug off the damages not voting blue does.","zionist","scraped_tweets_zionist_78810.json","So fuck the future of the country because democrats are only way better than republicans instead of perfect? Like I hate having to take the side of a <mask> party that I have a large amount of disagreements with, but I'm not gonna shrug off the damages not voting blue does.",-12.5393022284979,-18.8400231916004,-13.9327567434889,-9.16014082660752,4.77261591688135,TRUE,TRUE,TRUE,-12.4847959673136,-12.019251386955,-11.7394448431235,-8.88488134281694
"1971",2095,2095,2095,2095,2263,5042,2023-12-15,"Christian Zionists send money to the state of Israel. They are false prophets, prosperity preacher. They are nothing Christians. They are satanic heretics.","zionist","scraped_tweets_zionist_78810.json","Christian <mask> send money to the state of Israel. They are false prophets, prosperity preacher. They are nothing Christians. They are satanic heretics.",-4.63559451199901,-7.74135201160301,-2.83408556349147,-1.25643311010863,1.57765245338285,FALSE,FALSE,FALSE,-5.5876576582978,-5.42020439529827,-9.16764926034188,-10.5501331609879
"1972",2096,2096,2096,2096,2264,5045,2023-12-15,"Breaking: 

zionist Goulany sergeant: We're fighting Al Qassam and they are very strong. We are fighting ghosts. If we stay in Gaza, we will all be exterminated. Our government is lying to us. Get us out of this hell.

#Gaza
#FreePalestineFromlsraelNOW
#AbuUbaidah 
#GazaNews","zionist","scraped_tweets_zionist_31767.json","Breaking: 

<mask> Goulany sergeant: We're fighting Al Qassam and they are very strong. We are fighting ghosts. If we stay in Gaza, we will all be exterminated. Our government is lying to us. Get us out of this hell.

#Gaza
#FreePalestineFromlsraelNOW
#AbuUbaidah 
#GazaNews",-9.92161590205458,-7.06141042498027,-2.15414397686873,-6.5424545001642,-4.38831052329546,FALSE,FALSE,FALSE,-8.60034893264353,-8.72356076397477,-10.6962879595621,-9.60637816804148
"1973",2097,2097,2097,2097,2265,5050,2023-12-15,"It’s insane how they dispel the same propaganda they put forth day in and out. You’ll be arguing with becky the zionist who thinks the palestinians were offered a state 5 times, meanwhile their own officials resoundingly deny that. And YOU have to be the one to show her that.","zionist","scraped_tweets_zionist_31767.json","It’s insane how they dispel the same propaganda they put forth day in and out. You’ll be arguing with becky the <mask> who thinks the palestinians were offered a state 5 times, meanwhile their own officials resoundingly deny that. And YOU have to be the one to show her that.",-5.49851742191692,-7.51764632066339,-2.61037987255185,-2.11935602002654,0.491023852525317,FALSE,FALSE,FALSE,-7.12466008762468,-5.88131267362797,-10.8075872053804,-10.0952898480465
"1974",2098,2098,2098,2098,2266,5055,2023-12-15,"My point being that Joe ""I'm a Zionist"" Biden - has enthusiastically - eagerly - sponsored Israel's vengeance upon Gaza

For months, Biden, has been aware that Israel is massacring civilians - months!

He has made no move to stop it - even bypassing Congress to send more weapons.","zionist","scraped_tweets_zionist_31767.json","My point being that Joe ""I'm a <mask>"" Biden - has enthusiastically - eagerly - sponsored Israel's vengeance upon Gaza

For months, Biden, has been aware that Israel is massacring civilians - months!

He has made no move to stop it - even bypassing Congress to send more weapons.",-1.39694048979039,-8.87191278898408,-3.96464634087254,1.98222091209999,5.94686725297254,FALSE,FALSE,FALSE,-3.01668140796032,-7.84528930855885,-8.33246367279743,-8.5371943780033
"1975",2099,2099,2099,2099,2267,5058,2023-12-15,"praying that's ur 6 children get the same treatment the Palestinians are gettin from zionist","zionist","scraped_tweets_zionist_31767.json","praying that's ur 6 children get the same treatment the Palestinians are gettin from <mask>",-5.51555154470492,-3.77135355498601,1.13591289312553,-2.13639014281454,-3.27230303594006,FALSE,FALSE,FALSE,-6.19290380818458,-7.58254891521982,-9.73038641290441,-9.69380609194116
"1976",2100,2100,2100,2100,2268,5060,2023-12-15,"and the worst types of rightists are agreeing with his trash, crying about “massacre of innocents” and other Zionist nonsense. once again, Palestine is the test and many are failing.","zionist","scraped_tweets_zionist_31767.json","and the worst types of rightists are agreeing with his trash, crying about “massacre of innocents” and other <mask> nonsense. once again, Palestine is the test and many are failing.",-8.76566288739396,-7.78238643207292,-2.87511998396138,-5.38650148550358,-2.51138150154219,FALSE,FALSE,FALSE,-7.75876487004396,-7.97020103277533,-9.71509517621539,-8.60898482891246
"1977",2101,2101,2101,2101,2269,5063,2023-12-15,"Ted, I believe you work for the Texas voters, not the Zionist. Why don’t you act like it","zionist","scraped_tweets_zionist_31767.json","Ted, I believe you work for the Texas voters, not the <mask>. Why don’t you act like it",-11.9906023868229,-12.7092370447877,-7.80197059667616,-8.61144098493252,-0.809470388256353,TRUE,TRUE,TRUE,-8.07714668488195,-6.73249380748116,-9.2457505769637,-8.88517554228094
"1978",2102,2102,2102,2102,2270,5065,2023-12-15,"Zionist garbage vomited up by 
RepDelBene
It is actually very deniable that Hamas “slaughtered thousandS” when the IDF literally admitted to an IMMENSE (their word) number of friendly fire casualties on Oct 7

Israel on the other , HAS and continues to slaughter

Free","zionist","scraped_tweets_zionist_31767.json","<mask> garbage vomited up by 
RepDelBene
It is actually very deniable that Hamas “slaughtered thousandS” when the IDF literally admitted to an IMMENSE (their word) number of friendly fire casualties on Oct 7

Israel on the other , HAS and continues to slaughter

Free",-9.14437512410195,-7.08418961347296,-2.17692316536142,-5.76521372221157,-3.58829055685014,FALSE,FALSE,FALSE,-9.66327141655006,-8.80703112501115,-10.1161554248372,-9.97072261661205
"1979",2103,2103,2103,2103,2271,5066,2023-12-15,"PatsKarvelas
 this interview is disgusting - Maybe biased Debra Conway - bragging to be a Zionist - and truly out of touch with humanity should read this which brought me to tears today. The UK MSF Dr using his skills as a plastic surgeon.  This is happening multiplied by…","zionist","scraped_tweets_zionist_54538.json","PatsKarvelas
 this interview is disgusting - Maybe biased Debra Conway - bragging to be a <mask> - and truly out of touch with humanity should read this which brought me to tears today. The UK MSF Dr using his skills as a plastic surgeon.  This is happening multiplied by…",-6.41821236504022,-12.781937810023,-7.87467136191146,-3.03905096314984,4.83562039876163,TRUE,TRUE,TRUE,-6.14131377860379,-9.10433366522865,-11.1050130186753,-10.3738659454205
"1980",2104,2104,2104,2104,2272,5067,2023-12-15,"The extent of the depravity of the individuals and regime that would desecrated a graveyard like this is hard time image or understand. The Zionist project in Palestine is rotting from the inside out and unsustainable.  Palestine will be free.","zionist","scraped_tweets_zionist_78810.json","The extent of the depravity of the individuals and regime that would desecrated a graveyard like this is hard time image or understand. The <mask> project in Palestine is rotting from the inside out and unsustainable.  Palestine will be free.",-5.3588131006952,-5.20384912343626,-0.296582675324723,-1.97965169880482,-1.68306902348009,FALSE,FALSE,FALSE,-6.8911189381309,-7.18173947722291,-10.112737697802,-8.32940998856724
